상품ID,브랜드,순위,분류,상품명,할인율,할인가,총용량(g),단위가격(100g),리뷰수,평균별점,긍정리뷰비율,부정리뷰비율,품질언급비율,가성비언급비율,배송언급비율,저평점비율,최근 30일 리뷰비율,품질(긍정),품질(부정),구성/가성비(긍정),구성/가성비(부정),배송(긍정),배송(부정)
8566963919,곰곰,18,국,"곰곰 우거지 감자탕 (냉동), 2.5kg, 1개",28.0,14310,2502,572,1203.0,4.64,0.65,0.35,0.93,0.66,0.53,0.22,0.13,맛있음,잡내,가성비,가성비,배송 빠름,배송
8659908121,곰곰,19,국,"곰곰 제대로 만든 우거지 순살 감자탕, 500g, 2개",0.0,8710,1000,871,1203.0,4.58,0.71,0.29,0.91,0.65,0.55,0.2,0.11,맛있음,맛,가성비,가성비,배송,배송
8316205316,곰곰,21,국,"곰곰 종로식 도가니탕, 500g, 2개",41.0,6960,1000,696,994.0,4.7,0.82,0.17,0.95,0.64,0.54,0.1,0.07,맛 만족,맛,유통기한 넉넉,가성비,배송 빠름,배송
7944190880,곰곰,22,국,"곰곰 제대로 만든 고깃집 된장찌개, 450g, 1개",0.0,4860,450,1080,1520.0,4.51,0.47,0.53,0.92,0.7,0.53,0.4,0.03,맛있음,맛,가성비,가성비,배송,배송
8750379098,곰곰,24,국,"곰곰x욱이네 구수한 보리새우 아욱국 (냉동), 600g, 1개",27.0,6630,600,1105,408.0,4.61,0.68,0.32,0.97,0.65,0.5,0.14,0.07,맛있음,맛 보통,간편함,간편함 보통,배송 빠름,배송
6122635313,곰곰,28,국,"곰곰 황태 해장국 (냉동), 600g, 4개",36.0,15100,2401,629,1902.0,4.72,0.73,0.27,0.97,0.63,0.57,0.19,0.04,맛있음,맛,가성비,가성비,배송,배송
7828231267,곰곰,30,국,"곰곰 종로식 도가니탕, 500g, 6개",45.0,19460,2998,649,4204.0,4.56,0.56,0.44,0.95,0.68,0.62,0.36,0.03,맛있음,맛,가성비 좋음,가성비,배송 빠름,배송
7657818427,곰곰,33,국,"곰곰 닭곰탕 (냉동), 600g, 2개",60.0,8630,1200,719,1567.0,4.69,0.7,0.3,0.93,0.67,0.53,0.18,0.02,맛있음,맛,가성비 좋음,가성비,배송,배송
8487615248,곰곰,36,국,"곰곰 제대로 만든 사골 선지해장국, 450g, 2개",23.0,7520,900,836,1047.0,4.52,0.67,0.33,0.89,0.59,0.45,0.16,0.08,맛있음,맛없음,가성비,가격,배송,배송
8643751349,곰곰,37,국,"곰곰 대파 닭개장 (냉동), 600g, 2개",44.0,9950,1200,829,453.0,4.61,0.59,0.41,0.95,0.73,0.55,0.23,0.09,맛있음,맛없음,가성비,가성비,배송,배송
7432432188,곰곰,38,국,"곰곰 소고기 무국 (냉동), 500g, 3개",19.0,11080,1499,739,2674.0,4.7,0.7,0.29,0.94,0.65,0.53,0.19,0.01,맛있음,맛,가성비,가성비,배송,배송
8206556263,곰곰,42,국,"곰곰 구수한 청국장 찌개 (냉동), 350g, 3개",42.0,7790,1050,742,560.0,4.68,0.73,0.27,0.96,0.64,0.58,0.15,0.03,맛있음,맛,가성비 좋음,가성비,배송 빠름,배송
6743920655,곰곰,43,국,"곰곰 삼계탕, 800g, 2개",48.0,13990,1601,874,1033.0,4.47,0.7,0.3,0.93,0.65,0.58,0.21,0.01,맛있음,맛,가성비 좋음,가성비,배송 빠름,배송
2150609149,곰곰,44,국,"곰곰 김치찌개 (냉동), 500g, 2팩",0.0,9620,1000,962,7347.0,4.58,0.48,0.52,0.96,0.6,0.52,0.41,0.01,맛있음,맛없음,가성비,가성비,배송,배송
7252262712,곰곰,45,국,"곰곰 남원식 추어탕, 450g, 2개",35.0,7740,900,860,4708.0,4.43,0.53,0.47,0.96,0.54,0.47,0.35,0.01,맛있음,맛,가성비,가성비,배송,배송
7432432187,곰곰,46,국,"곰곰 사골 우거지국 (냉동), 500g, 3개",25.0,10930,1499,729,1277.0,4.66,0.68,0.31,0.95,0.64,0.5,0.15,0.03,맛있음,맛,가성비,간편함 보통,배송 빠름,배송
7621530317,곰곰,52,국,"곰곰 사골우거지국, 500g, 5개",44.0,13990,2498,560,849.0,4.47,0.53,0.47,0.93,0.51,0.32,0.31,0.04,맛있음,맛,유통기한 넉넉,가성비,배송,배송
7520309312,곰곰,55,국,"곰곰 차돌듬뿍 된장찌개 (냉동), 500g, 4개",38.0,18250,1999,913,883.0,4.71,0.64,0.36,0.93,0.55,0.48,0.24,0.01,맛있음,맛,가성비,가성비별로,배송 빠름,배송
8730589492,곰곰,62,국,"곰곰 들깨 미역국 (냉동), 500g, 1개",36.0,4410,500,882,167.0,4.83,0.88,0.12,1.0,0.85,0.76,0.03,0.06,맛있음,간편함,양 많음,가성비,간편함,배송
7858055134,곰곰,64,국,"곰곰 뼈없는 갈비탕, 700g, 1개",19.0,7990,700,1141,1595.0,4.53,0.7,0.3,0.94,0.68,0.58,0.2,0.03,맛있음,맛,가성비,가성비,배송,배송
7643653666,곰곰,73,국,"곰곰 대용량 새콤쌈무, 2.8kg, 2팩",0.0,15610,5595,279,1390.0,4.76,0.78,0.22,0.96,0.74,0.56,0.13,0.04,신선함,맛,맛있음,가성비,배송,배송
8750379110,곰곰,75,국,"곰곰x욱이네 진한 차돌 된장찌개 (냉동), 500g, 3개",37.0,17100,1500,1140,213.0,4.69,0.86,0.14,1.0,0.82,0.74,0.12,0.0,맛있음,맛없음,가성비,양 적음,배송 빠름,밀키트 아님
8463221216,곰곰,80,국,"곰곰 한끼 와사비 무쌈, 150g, 6개",0.0,6830,900,759,1110.0,4.82,0.81,0.19,0.95,0.71,0.53,0.05,0.07,맛 좋음,양 적음,맛있음,가성비,배송 빠름,배송
7185365613,곰곰,84,국,"곰곰 참맛소스, 1.8L, 4개",20.0,18220,7202,253,1134.0,4.77,0.88,0.12,0.96,0.75,0.7,0.06,0.05,맛 좋음,맛,가성비,가격,배송 빠름,배송
8048337943,곰곰,87,국,"곰곰 와사비 무쌈, 3kg, 6개",0.0,44840,18008,249,13394.0,4.8,0.53,0.47,0.96,0.57,0.56,0.35,0.07,맛,신선도,가성비 좋음,맛,배송 빠름,배송
8730258078,곰곰,88,국,"곰곰 백묵은지, 900g, 3개",34.0,31540,2700,1168,57.0,4.23,0.53,0.47,0.89,0.63,0.37,0.37,0.0,맛있음,맛없음,신선함,가성비,배송 빠름,배송
6121923695,곰곰,96,국,"곰곰 국내산 깐도라지, 150g, 2개",0.0,11150,300,3717,5642.0,4.5,0.57,0.43,0.93,0.61,0.62,0.32,0.05,손질 편함,식감,가성비,가성비,배송 빠름,배송
7941558764,곰곰,1,두부,"곰곰 만능두부, 300g, 1개",0.0,990,300,330,65966.0,4.81,0.49,0.51,0.95,0.61,0.55,0.5,0.26,맛,맛,가성비,가성비,배송,배송
8112490930,곰곰,2,두부,"곰곰 100% 국산콩 두부, 300g, 1개",0.0,1890,300,630,37088.0,4.8,0.52,0.48,0.95,0.65,0.58,0.29,0.18,맛,신선도,가성비,맛,배송,배송
6828605897,곰곰,3,두부,"곰곰 부드럽고 고소한 순두부, 350g, 2개",0.0,1540,700,220,50023.0,4.81,0.51,0.49,0.92,0.54,0.55,0.46,0.18,맛,신선도,가성비,맛,배송 빠름,배송
6854321599,곰곰,4,두부,"곰곰 알뜰두부, 800g, 1팩",0.0,1990,799,249,67725.0,4.8,0.53,0.47,0.93,0.61,0.53,0.46,0.2,가성비 좋음,맛,가성비,가성비,배송,배송
1275124810,곰곰,5,두부,"곰곰 콩두부, 500g, 2개",0.0,3240,1000,324,344542.0,4.79,0.43,0.57,0.96,0.5,0.58,0.56,0.08,맛 좋음,두부,가성비 좋음,가성비,배송 빠름,배송
8284039312,곰곰,6,두부,"곰곰 고소한 큰두부, 1kg, 1개",0.0,2480,1000,248,13964.0,4.78,0.48,0.52,0.96,0.57,0.54,0.49,0.11,고소함,품질,가성비,가성비,배송 빠름,배송
6631614249,곰곰,8,두부,"곰곰 우리콩 두부, 500g, 2팩",0.0,5920,1000,592,61149.0,4.76,0.41,0.59,0.94,0.46,0.46,0.56,0.01,맛,품질,가성비,가성비,배송,배송
8112490949,곰곰,9,두부,"곰곰 100% 국산콩 순두부, 400g, 1개",0.0,1440,400,360,20885.0,4.8,0.54,0.46,0.94,0.54,0.53,0.39,0.14,맛있음,품질,가성비 좋음,가성비,배송 빠름,배송
6480077466,곰곰,10,두부,"곰곰 국산콩 2컵두부, 300g, 1팩",0.0,1980,300,660,26828.0,4.82,0.77,0.23,0.91,0.69,0.56,0.18,0.04,국산콩,식감,가성비,가성비,배송,배송
8376143950,곰곰,13,두부,"곰곰 만능 순두부, 350g, 1개",0.0,950,351,271,8527.0,4.79,0.68,0.32,0.94,0.68,0.61,0.16,0.09,맛,신선도,가성비,맛,배송,배송
4919615245,곰곰,14,두부,"곰곰 우리콩 두부, 550g, 2팩",0.0,5800,1101,527,27766.0,4.77,0.6,0.4,0.93,0.57,0.51,0.31,0.03,맛있음,신선도,가성비,맛,배송 빠름,배송
8972025346,곰곰,17,두부,곰곰 국산콩 네컵 연두부,0.0,1950,360,542,895.0,4.83,0.9,0.1,0.94,0.83,0.69,0.03,0.18,맛,신선도,가성비,맛,배송,배송
8204240183,곰곰,19,두부,"곰곰 콩두부, 550g, 1개",0.0,1790,551,325,177394.0,4.76,0.44,0.56,0.93,0.47,0.49,0.58,0.03,맛있음,두부,가성비 좋음,가성비,배송 빠름,배송
8272853420,곰곰,20,두부,"곰곰 100% 국산콩 두부, 500g, 1개",0.0,2990,500,598,6827.0,4.8,0.74,0.26,0.93,0.65,0.59,0.2,0.07,맛,신선도,가성비,맛,배송 빠름,배송
6480077462,곰곰,21,두부,"곰곰 1등급 국산콩 두부, 300g, 1팩",0.0,1960,300,653,17211.0,4.79,0.78,0.22,0.91,0.68,0.57,0.16,0.05,맛,품질,가성비,가성비,배송 빠름,배송
2087441088,곰곰,24,두부,"곰곰 유기농 콩두부, 300g, 2개",0.0,2970,600,495,115851.0,4.76,0.47,0.53,0.95,0.47,0.5,0.51,0.01,맛,품질,가성비,가성비,배송,배송
1275124871,곰곰,25,두부,"곰곰 국산콩으로 만든 순두부, 400g, 2개",0.0,2900,799,363,80944.0,4.78,0.49,0.51,0.91,0.47,0.55,0.51,0.01,맛,포장불량,가성비 좋음,가격,배송 빠름,배송
8972161526,곰곰,27,두부,"곰곰 연두부 오리엔탈소스 804g, 134g, 6세트",0.0,5570,804,693,464.0,4.78,0.84,0.16,0.96,0.85,0.59,0.09,0.33,신선함,신선도,맛있음,가성비,배송,배송
1706605905,곰곰,28,두부,"곰곰 하루1팩 국산콩 연두부+오리엔탈소스, 134g, 6개입",0.0,6990,804,869,44547.0,4.76,0.46,0.54,0.93,0.49,0.5,0.54,0.02,맛,맛없음,가성비,가성비,배송,배송
8972161521,곰곰,34,두부,"곰곰 연두부 참깨소스 804g, 1세트",0.0,5510,804,685,303.0,4.82,0.88,0.12,0.94,0.73,0.4,0.06,0.31,신선함,맛없음,맛있음,가성비,배송,배송
8386759878,곰곰,39,두부,"곰곰 단단하고 고소한 맷돌두부, 300g, 2개",0.0,3100,600,517,1724.0,4.76,0.86,0.14,0.97,0.73,0.62,0.07,0.15,맛있음,맛,가성비,맛,배송,배송
5653599280,곰곰,42,두부,"곰곰 국산콩 부침두부, 170g, 1개",0.0,1260,170,741,8518.0,4.76,0.77,0.23,0.96,0.76,0.63,0.16,0.04,맛있음,크기,가성비,가성비,배송 빠름,배송
7488700217,곰곰,48,두부,"곰곰 알뜰 두부, 1kg, 1개",0.0,3000,1000,300,13915.0,4.8,0.57,0.43,0.93,0.66,0.59,0.31,0.02,맛있음,두부,가성비 좋음,가성비,배송 빠름,배송
8463170174,곰곰,54,두부,"곰곰 단단하고 고소한 국산콩 맷돌두부, 300g, 1개",0.0,2800,300,933,851.0,4.75,0.85,0.15,0.98,0.8,0.49,0.07,0.06,신선함,신선도,맛있음,가성비,배송,배송
8112490940,곰곰,61,두부,"곰곰 만능 순두부, 400g, 1개",0.0,1030,399,258,871.0,4.81,0.82,0.18,0.9,0.71,0.56,0.06,0.04,맛있음,식감,가성비 좋음,가성비,배송,배송
8778435640,곰곰,71,두부,"곰곰 서리태 두부, 300g, 1개",0.0,3120,300,1040,487.0,4.74,0.84,0.15,0.97,0.72,0.39,0.03,0.0,신선함,식감,맛있음,맛 보통,배송 없음,배송
295698476,곰곰,72,두부,"곰곰 군만두 (냉동), 450g, 4개",25.0,12290,1799,683,9014.0,4.68,0.59,0.41,0.97,0.67,0.56,0.39,0.01,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
8437191987,곰곰,76,두부,"곰곰 매콤 제육 곤약김밥 (냉동), 220g, 6개",33.0,23640,1320,1791,103.0,4.75,0.66,0.34,0.97,0.72,0.59,0.07,0.0,맛있음,맛,가성비,가성비,배송,배송
8628126377,곰곰,78,두부,"곰곰 국산쌀 떡국떡, 400g, 3개",0.0,7840,1201,653,352.0,4.73,0.92,0.08,0.97,0.74,0.61,0.05,0.05,맛있음,기름짐,가성비,간편함,배송 빠름,배송
1548173516,곰곰,80,두부,"곰곰 쌀떡볶이떡, 1kg, 5개",0.0,11270,5009,225,60487.0,4.72,0.42,0.58,0.98,0.52,0.45,0.58,0.05,쫄깃함,식감,가성비 좋음,가성비,배송 빠름,배송
5767082467,곰곰,95,두부,"곰곰 국산콩 면두부, 100g, 12개",0.0,35130,1200,2928,1149.0,4.63,0.74,0.26,0.94,0.66,0.52,0.14,0.03,맛,맛없음,가성비,다이어트,배송,배송
7578118522,곰곰,1,어묵,"곰곰 옛날 사각 어묵, 240g, 1개",67.0,1220,240,508,18965.0,4.7,0.45,0.55,0.96,0.6,0.59,0.49,0.03,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
7988971257,곰곰,2,어묵,"곰곰 얇은 사각 꼬치어묵 (냉동), 350g, 1개",46.0,4800,350,1371,1532.0,4.81,0.88,0.12,0.95,0.81,0.72,0.04,0.02,맛있음,신선도,가성비,가성비,배송 빠름,배송
8386576608,곰곰,3,어묵,"곰곰 가정용 모둠 어묵탕 (냉동), 250g, 1개",39.0,3060,250,1224,1681.0,4.73,0.75,0.25,0.95,0.75,0.58,0.12,0.09,맛있음,신선도,가성비,가성비,배송,배송
6629227819,곰곰,6,어묵,"곰곰 직화 구운어묵 (냉동), 1kg, 1개",40.0,5340,1000,534,2671.0,4.43,0.53,0.46,0.94,0.62,0.49,0.36,0.03,맛있음,맛없음,가성비,가성비,배송,배송
7988971250,곰곰,7,어묵,"곰곰 간편한끼 어묵전골 (냉동), 320g, 1개",35.0,4440,320,1388,2509.0,4.75,0.81,0.19,0.95,0.83,0.76,0.07,0.03,맛있음,간편함,가성비 좋음,맛보통,배송 빠름,배송
1735429476,곰곰,8,어묵,"곰곰 꼬치 어묵 (냉동), 800g, 1개",20.0,9530,800,1191,17748.0,4.77,0.5,0.5,0.92,0.61,0.55,0.39,0.01,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
6629228083,곰곰,10,어묵,"곰곰 얇은포어묵 (냉동), 1kg, 1개",16.0,8270,1000,827,2098.0,4.72,0.91,0.09,0.98,0.79,0.64,0.08,0.01,맛있음,맛 보통,가성비,맛,배송 빠름,배송
8180984756,곰곰,11,어묵,"곰곰 오리지널 혼합 꼬치어묵 (냉동), 350g, 1개",27.0,5090,350,1454,866.0,4.77,0.87,0.13,0.96,0.74,0.51,0.04,0.02,맛있음,맛,맛있음,맛,배송 빠름,배송
6329401534,곰곰,12,어묵,"곰곰 생선살가득 꼬치어묵 (냉동), 1.056kg, 1개",13.0,13820,1056,1309,2723.0,4.78,0.89,0.11,0.99,0.85,0.72,0.07,0.01,맛있음,맛,가성비 좋음,가성비,배송 빠름,배송
6629227820,곰곰,13,어묵,"곰곰 쫄깃한 꼬치어묵 (냉동), 600g, 1개",37.0,6160,600,1027,1401.0,4.75,0.81,0.19,0.93,0.73,0.56,0.11,0.04,맛있음,맛,맛있음,가성비,배송 빠름,배송
8252260539,곰곰,18,어묵,"곰곰 가정용 야채 봉어묵 (냉동), 296g, 1개",18.0,5690,296,1922,540.0,4.77,0.9,0.1,0.97,0.84,0.53,0.04,0.03,맛있음,맛,맛있음,가성비,배송,배송
8163383293,곰곰,19,어묵,"곰곰 가정용 미니 꼬치어묵 (냉동), 296g, 1개",42.0,5100,296,1723,376.0,4.87,0.95,0.05,0.96,0.81,0.71,0.0,0.03,맛있음,맛있음,가성비,가격,배송 빠름,끓이기 편함
8329003897,곰곰,20,어묵,"곰곰 빨간 매콤 꼬치어묵 (냉동), 580g, 1개",35.0,9100,580,1569,82.0,4.83,0.81,0.19,0.85,0.62,0.31,0.04,0.08,맛있음,맛,맛있음,키워드 없음,간편 조리,키워드 없음
8603575855,곰곰,23,어묵,"곰곰 한끼 어묵탕 (냉동), 290g, 1개",48.0,3110,290,1072,72.0,4.82,0.85,0.15,0.92,0.85,0.69,0.0,0.0,맛있음,신선도 보통,가성비,맛 보통,배송,배송 없음
8461505942,곰곰,34,어묵,"곰곰 순살어묵 (냉동), 190g, 1개",67.0,2290,190,1205,107.0,4.67,0.79,0.21,0.93,0.64,0.29,0.07,0.0,신선함,맛없음,맛있음,맛 보통,냉동보관,배송 보통
8386576599,곰곰,70,어묵,"곰곰 닭가슴살 어묵바 오리지널 (냉동), 70g, 20개",36.0,32760,1400,2340,81.0,4.75,0.75,0.22,0.88,0.69,0.62,0.06,0.03,맛있음,맛 좋음,가성비 좋음,맛,배송,배송
7751110559,곰곰,76,어묵,"곰곰 대게와 랍스터 볶음밥 (냉동), 210g, 4개",40.0,8950,840,1065,2148.0,4.7,0.74,0.26,0.94,0.66,0.57,0.17,0.02,맛있음,맛,간편함,가성비,배송 빠름,배송
9018538744,곰곰,77,어묵,"곰곰 꽃게액, 5개, 470ml",13.0,31260,23504,133,48.0,4.44,0.67,0.33,0.93,0.2,0.27,0.13,0.13,맛,맛 보통,가성비 좋음,키워드 없음,배송,배송문제
8437191977,곰곰,94,어묵,"곰곰 땡초 어묵 곤약김밥 (냉동), 220g, 2개",31.0,8070,440,1834,91.0,4.57,0.61,0.39,0.83,0.44,0.39,0.17,0.0,맛,담백함,가성비,가성비,배송 빠름,배송
1258945808,곰곰,1,간편식,"곰곰 소중한 우리쌀밥, 210g, 36개",23.0,29990,7554,397,104099.0,4.81,0.4,0.6,0.94,0.54,0.55,0.56,0.06,맛,품질불량,가성비 좋음,가성비,배송 빠름,배송
185917305,곰곰,2,간편식,"곰곰 김치볶음밥 (냉동), 300g, 6개",27.0,11160,1800,620,127349.0,4.77,0.39,0.61,0.97,0.49,0.47,0.57,0.06,맛있음,맛없음,가성비 좋음,가성비,배송,배송
1111863974,곰곰,6,간편식,"곰곰 얇은피 고기 만두(냉동), 1kg, 1개",27.0,7850,1000,785,48338.0,4.75,0.47,0.53,0.96,0.53,0.44,0.56,0.03,맛있음,맛,가성비 좋음,가성비,배송 빠름,배송
1111864032,곰곰,9,간편식,"곰곰 얇은피 김치 만두(냉동), 1kg, 1개",0.0,7850,1000,785,22601.0,4.74,0.48,0.52,0.96,0.58,0.49,0.53,0.04,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
185917324,곰곰,10,간편식,"곰곰 새우 볶음밥 (냉동), 300g, 6개",38.0,13180,1801,732,106521.0,4.75,0.47,0.53,0.95,0.53,0.52,0.53,0.01,맛있음,맛,가성비,가성비,배송,배송
187349213,곰곰,14,간편식,"곰곰 햄야채 볶음밥 (냉동), 300g, 6개",41.0,8720,1802,484,55271.0,4.72,0.41,0.59,0.98,0.53,0.48,0.55,0.03,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
8934143283,곰곰,15,간편식,"곰곰 구수한 우리쌀 현미밥 작은공기, 130g, 24개",43.0,17770,3118,570,1140.0,4.83,0.83,0.17,0.93,0.8,0.66,0.05,0.19,맛있음,맛,가성비,가격,배송,배송
187493211,곰곰,16,간편식,"곰곰 교자만두 (냉동), 1.35kg, 1개",0.0,6720,1349,498,22901.0,4.69,0.43,0.56,0.97,0.68,0.52,0.51,0.02,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
1519292740,곰곰,17,간편식,"곰곰 소중한 우리쌀 현미밥, 210g, 30개",41.0,27890,6296,443,52292.0,4.74,0.39,0.61,0.93,0.59,0.6,0.55,0.02,현미밥,품질불량,가성비,가성비,배송,배송
339192120,곰곰,18,간편식,"곰곰 김말이 (냉동), 400g, 1개",0.0,3860,400,965,47243.0,4.66,0.46,0.54,0.97,0.48,0.43,0.54,0.01,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
1310396645,곰곰,22,간편식,"곰곰 소불고기볶음밥 (냉동), 300g, 6개",29.0,11920,1801,662,26386.0,4.71,0.46,0.54,0.96,0.58,0.52,0.5,0.02,맛있음,맛,가성비,가성비,배송 빠름,배송
1310396687,곰곰,23,간편식,"곰곰 닭갈비볶음밥 (냉동), 300g, 6개",30.0,11710,1799,651,32206.0,4.73,0.45,0.55,0.97,0.56,0.51,0.53,0.03,맛있음,맛없음,가성비,가성비,배송 빠름,배송
6593556176,곰곰,24,간편식,곰곰 하프앤하프핫도그(소시지&치즈),0.0,5490,400,1373,7310.0,4.79,0.79,0.21,0.96,0.75,0.71,0.19,0.03,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
8934143282,곰곰,28,간편식,"곰곰 구수한 우리쌀밥 작은공기, 130g, 24개",43.0,17490,3118,561,893.0,4.8,0.78,0.22,0.89,0.69,0.52,0.06,0.23,맛 만족,맛,가성비 좋음,가성비,배송 빠름,배송
7665804210,곰곰,30,간편식,"곰곰 현미 곤약밥, 150g, 10개",35.0,16650,1500,1110,2350.0,4.79,0.68,0.31,0.91,0.73,0.66,0.15,0.04,맛,맛,가성비,가성비,배송,배송
186347425,곰곰,32,간편식,"곰곰 간편 누룽지, 30g, 12개",21.0,14990,360,4164,29593.0,4.76,0.5,0.5,0.92,0.6,0.58,0.46,0.03,맛,맛없음,가성비,가성비,배송 빠름,배송
307266785,곰곰,44,간편식,"곰곰 곤드레 볶음밥 (냉동), 250g, 6개",23.0,12990,1500,866,17278.0,4.71,0.46,0.54,0.94,0.63,0.58,0.53,0.01,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
6474569631,곰곰,47,간편식,"곰곰 곤약 도시락 6종 세트, 1.2kg, 1세트",35.0,19150,0,0,3473.0,4.72,0.62,0.38,0.97,0.79,0.71,0.31,0.04,맛있음,맛없음,가성비,가성비,배송 빠름,배송
5201587595,곰곰,51,간편식,"곰곰 통모짜렐라 김치 주먹밥, 500g, 1개",57.0,6390,500,1278,14484.0,4.7,0.48,0.52,0.97,0.58,0.49,0.5,0.01,맛있음,맛없음,가성비,가성비,배송 빠름,배송
187493222,곰곰,54,간편식,"곰곰 김치왕만두 (냉동), 2.24kg, 1개",22.0,16200,2241,723,31156.0,4.66,0.43,0.57,0.99,0.56,0.53,0.54,0.01,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
7152345150,곰곰,56,간편식,"곰곰 한입 쏙 춘천식 닭갈비 (냉장), 600g, 1개",0.0,8940,600,1490,4126.0,4.73,0.66,0.34,0.95,0.66,0.63,0.28,0.01,맛있음,맛,가성비 좋음,맛,배송 빠름,배송
307266798,곰곰,57,간편식,"곰곰 해물볶음밥 (냉동), 230g, 8개",28.0,12920,1840,702,5873.0,4.69,0.62,0.38,0.98,0.72,0.64,0.33,0.01,맛있음,맛,가성비,가성비,배송 빠름,배송
5201587587,곰곰,59,간편식,"곰곰 불고기 주먹밥, 500g, 1개",46.0,5330,500,1066,7311.0,4.61,0.43,0.57,0.98,0.57,0.52,0.52,0.01,맛있음,맛없음,가성비,가성비,배송 빠름,배송
8365199547,곰곰,68,간편식,"곰곰 얇은피 통통 김치잎새만두 (냉동), 1.4kg, 1개",23.0,9580,1401,684,2861.0,4.75,0.67,0.33,0.97,0.74,0.66,0.31,0.03,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
7121221655,곰곰,70,간편식,"곰곰 소중한 잡곡밥, 210g, 12개",22.0,13490,2521,535,25683.0,4.77,0.48,0.52,0.93,0.54,0.51,0.47,0.01,맛있음,포장불편,가성비,가성비,배송 빠름,배송
7973179744,곰곰,77,간편식,"곰곰 사골우거지국, 500g, 15개",0.0,39890,7498,532,17.0,4.23,0.6,0.4,0.8,0.4,0.2,0.4,0.2,맛 만족,맛,가성비,키워드 없음,배송,키워드 없음
4650707023,곰곰,86,간편식,"곰곰 매콤 해물 곤약 볶음밥 (냉동), 200g, 18개",14.0,43230,3600,1201,3280.0,4.64,0.61,0.39,0.99,0.73,0.62,0.27,0.0,맛있음,맛없음,가성비,가성비,배송 빠름,배송
8461263013,곰곰,89,간편식,곰곰 닭가슴살 곤약 볶음밥 + 소고기 곤약 볶음밥 + 매콤 해물 곤약 볶음밥 (냉동),25.0,35650,3601,990,221.0,4.77,0.82,0.18,0.95,0.69,0.54,0.08,0.15,맛있음,맛,가성비,가성비,배송,배송
6257019150,곰곰,92,간편식,"곰곰 닭가슴살 간장계란 잡곡 곤약볶음밥 (냉동), 200g, 5개",2.0,14570,1000,1457,2263.0,4.81,0.82,0.18,0.99,0.82,0.69,0.08,0.0,맛있음,맛,가성비,가성비,배송,배송
8358406436,곰곰,1,밀키트,"곰곰 푸짐한 부대찌개, 610g, 1개",0.0,6990,610,1146,2315.0,4.64,0.62,0.38,0.98,0.78,0.65,0.29,0.04,맛있음,맛없음,가성비,가성비,배송 빠름,배송
5026557256,곰곰,2,밀키트,"곰곰 소고기 된장찌개 밀키트, 740g, 1개",0.0,8810,740,1191,15426.0,4.77,0.53,0.47,0.98,0.67,0.64,0.42,0.01,맛있음,맛,가성비 좋음,가성비,배송 빠름,배송
7636967600,곰곰,3,밀키트,"곰곰 국물 떡볶이, 421g, 2개",0.0,6460,842,767,5164.0,4.68,0.6,0.4,0.99,0.67,0.6,0.31,0.05,맛있음,맛,가성비 좋음,가성비,배송 빠름,배송
2212937714,곰곰,4,밀키트,"곰곰 골든비프 찹스테이크 세트, 571g, 1개",27.0,15230,571,2667,19889.0,4.72,0.49,0.51,0.98,0.68,0.67,0.48,0.01,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
7325754747,곰곰,5,밀키트,"곰곰 가쓰오 메밀 소바 2인분, 423.4g, 1개",0.0,2900,423,685,6218.0,4.71,0.64,0.36,0.98,0.71,0.67,0.32,0.01,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
6612880457,곰곰,6,밀키트,"곰곰 된장찌개 + 순두부찌개 세트, 880g, 1개",47.0,8360,880,950,3776.0,4.71,0.72,0.28,0.97,0.72,0.68,0.18,0.03,맛있음,맛없음,가성비,가성비,배송 빠름,배송
8461521831,곰곰,7,밀키트,"곰곰 진한 곱창전골 (냉동), 1.1kg, 1개",40.0,11970,1100,1088,537.0,4.57,0.58,0.42,0.93,0.74,0.56,0.24,0.05,맛있음,맛보통,가성비,가성비,배송 빠름,배송
1080351572,곰곰,8,밀키트,"곰곰 하남식쭈꾸미 보통매운맛 (냉동), 450g, 1개",29.0,11990,451,2660,45766.0,4.72,0.42,0.58,0.92,0.52,0.56,0.53,0.0,맛있음,맛없음,가성비 좋음,가성비,배송 빠름,배송
7636967587,곰곰,9,밀키트,"곰곰 새콤달콤 쫄면 4인분, 920g, 1개",0.0,7100,920,772,2027.0,4.75,0.84,0.16,0.98,0.84,0.79,0.09,0.01,맛있음,맛,가성비 좋음,가성비,배송 빠름,배송
8171825453,곰곰,10,밀키트,"곰곰 우렁강된장 밀키트, 600g, 1개",0.0,10180,600,1697,1259.0,4.75,0.85,0.15,0.96,0.73,0.58,0.11,0.04,맛있음,맛,가성비 좋음,가성비,배송 빠름,배송
